epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,30324.4,0.76893,0.42694,1.00685,0.94396,0.891,0.89234,0.59753,1.3136,0.68483,1.61984,0.000486875,0.000486875,0.000486875
187,30487.7,0.76871,0.42452,1.02271,0.95066,0.88765,0.91279,0.61014,1.22504,0.61644,1.59716,0.00048275,0.00048275,0.00048275
188,30651.4,0.75226,0.42155,1.00859,0.93314,0.88377,0.89842,0.61128,1.25438,0.65998,1.57216,0.000478625,0.000478625,0.000478625
189,30812.9,0.74703,0.41238,1.00916,0.94618,0.89612,0.9096,0.62027,1.28111,0.60633,1.60098,0.0004745,0.0004745,0.0004745
190,30976.4,0.75754,0.41268,1.02067,0.94484,0.90004,0.91405,0.61572,1.32315,0.75185,1.66213,0.000470375,0.000470375,0.000470375
191,31141.2,0.75823,0.4227,1.01622,0.93834,0.89915,0.90748,0.61195,1.19391,0.68205,1.51241,0.00046625,0.00046625,0.00046625
192,31303,0.75735,0.41661,1.00649,0.92319,0.89548,0.90391,0.60001,1.40473,0.63781,1.72583,0.000462125,0.000462125,0.000462125
193,31467.1,0.74217,0.41353,1.00963,0.94058,0.91133,0.91513,0.6023,1.31628,0.64043,1.63297,0.000458,0.000458,0.000458
194,31630.7,0.73647,0.40545,1.01246,0.93205,0.89644,0.91224,0.61738,1.25534,0.60542,1.56717,0.000453875,0.000453875,0.000453875
195,31796.3,0.74329,0.41131,1.00627,0.95005,0.90187,0.90956,0.60034,1.36232,0.63231,1.75206,0.00044975,0.00044975,0.00044975
196,31960,0.77576,0.42367,1.02067,0.91833,0.88949,0.90107,0.61246,1.26789,0.65235,1.59564,0.000445625,0.000445625,0.000445625
197,32125.1,0.75896,0.42129,1.00441,0.94179,0.89886,0.91369,0.61254,1.23099,0.58147,1.56269,0.0004415,0.0004415,0.0004415
198,32287.4,0.74458,0.40485,1.00327,0.94961,0.89352,0.9065,0.61009,1.30672,0.6346,1.63355,0.000437375,0.000437375,0.000437375
199,32450.6,0.7501,0.41092,1.00848,0.91902,0.89135,0.90228,0.60984,1.2442,0.62631,1.57596,0.00043325,0.00043325,0.00043325
200,32614.3,0.75031,0.41569,1.01203,0.94942,0.891,0.90295,0.62013,1.26168,0.61345,1.59527,0.000429125,0.000429125,0.000429125
201,32777.9,0.74842,0.40948,1.00973,0.92679,0.90102,0.90336,0.60343,1.27775,0.58616,1.59348,0.000425,0.000425,0.000425
202,32942.2,0.7584,0.41311,1.01776,0.94819,0.89644,0.91041,0.62083,1.25046,0.59577,1.59628,0.000420875,0.000420875,0.000420875
203,33105.7,0.7429,0.41614,1.01031,0.94442,0.88822,0.90636,0.61507,1.24396,0.5885,1.57409,0.00041675,0.00041675,0.00041675
204,33270.5,0.72657,0.40585,1.00627,0.95234,0.87454,0.90852,0.61691,1.19244,0.58417,1.52715,0.000412625,0.000412625,0.000412625
205,33433.7,0.73546,0.40824,1.00607,0.95386,0.90141,0.91091,0.6161,1.19519,0.58284,1.55415,0.0004085,0.0004085,0.0004085
206,33598.7,0.7463,0.40607,1.00412,0.96415,0.90845,0.91495,0.61958,1.20589,0.57678,1.55033,0.000404375,0.000404375,0.000404375
207,33762.3,0.73526,0.41032,1.00527,0.96903,0.89623,0.91459,0.61002,1.25496,0.59141,1.56117,0.00040025,0.00040025,0.00040025
208,33925.4,0.73043,0.39833,0.999,0.94297,0.89026,0.90405,0.61269,1.22237,0.60516,1.55363,0.000396125,0.000396125,0.000396125
209,34090.6,0.72433,0.39824,0.99764,0.95551,0.89816,0.90962,0.60462,1.29615,0.58094,1.68628,0.000392,0.000392,0.000392
210,34253.7,0.75339,0.40759,1.01104,0.95718,0.90731,0.91193,0.61058,1.2421,0.58956,1.5486,0.000387875,0.000387875,0.000387875
211,34416.8,0.71444,0.39265,0.98769,0.97634,0.90784,0.92466,0.62473,1.27517,0.58082,1.66987,0.00038375,0.00038375,0.00038375
212,34580.1,0.74421,0.40533,0.99579,0.95863,0.89836,0.90815,0.61674,1.21891,0.62228,1.54295,0.000379625,0.000379625,0.000379625
213,34743.9,0.74967,0.4064,1.00584,0.96613,0.89461,0.9082,0.62405,1.19981,0.59165,1.5079,0.0003755,0.0003755,0.0003755
214,34907,0.7379,0.39929,1.00266,0.94776,0.89471,0.90108,0.61938,1.29308,0.59805,1.61761,0.000371375,0.000371375,0.000371375
215,35072,0.73375,0.40023,1.00483,0.94812,0.90139,0.90193,0.61498,1.22493,0.59917,1.59485,0.00036725,0.00036725,0.00036725
216,35236.1,0.73441,0.39541,1.00221,0.95208,0.89397,0.90875,0.61326,1.23995,0.61206,1.55963,0.000363125,0.000363125,0.000363125
217,35400.6,0.73318,0.40142,1.00261,0.95182,0.88602,0.91565,0.62569,1.26381,0.57237,1.61333,0.000359,0.000359,0.000359
218,35563.6,0.73233,0.39799,0.99777,0.93519,0.90882,0.9167,0.62647,1.1965,0.56279,1.5488,0.000354875,0.000354875,0.000354875
219,35727.7,0.73367,0.40365,1.00724,0.94069,0.89781,0.90934,0.61972,1.23851,0.60253,1.58699,0.00035075,0.00035075,0.00035075
220,35890.4,0.71375,0.39624,1.00057,0.94707,0.88061,0.90747,0.60717,1.27297,0.62931,1.62211,0.000346625,0.000346625,0.000346625
221,36055.3,0.72771,0.3927,0.99704,0.95121,0.89644,0.9034,0.60689,1.34672,0.58763,1.69409,0.0003425,0.0003425,0.0003425
222,36219.3,0.73088,0.39658,0.99966,0.95265,0.89644,0.90734,0.62848,1.19914,0.55177,1.55498,0.000338375,0.000338375,0.000338375
223,36382.3,0.72991,0.40154,1.00454,0.93625,0.91317,0.91288,0.59918,1.32288,0.60729,1.6735,0.00033425,0.00033425,0.00033425
224,36548.4,0.72723,0.39478,0.99246,0.95625,0.89515,0.91598,0.61283,1.2782,0.60265,1.59201,0.000330125,0.000330125,0.000330125
225,36716.2,0.71653,0.39684,0.9898,0.96352,0.8925,0.90588,0.61173,1.28002,0.58636,1.59512,0.000326,0.000326,0.000326
226,36884.4,0.72321,0.38698,0.99176,0.93432,0.89644,0.90191,0.6154,1.18968,0.6269,1.5232,0.000321875,0.000321875,0.000321875
227,37052.2,0.71358,0.39105,0.99713,0.94167,0.89543,0.90767,0.62002,1.24599,0.57859,1.60087,0.00031775,0.00031775,0.00031775
228,37216.1,0.72796,0.39577,0.99484,0.95368,0.89644,0.90254,0.60284,1.26716,0.5663,1.62717,0.000313625,0.000313625,0.000313625
229,37380.4,0.72265,0.39036,0.99316,0.94351,0.88558,0.91626,0.62164,1.20235,0.58107,1.56846,0.0003095,0.0003095,0.0003095
230,37546.1,0.73223,0.39622,0.99862,0.92809,0.89271,0.89913,0.60532,1.30763,0.60865,1.63635,0.000305375,0.000305375,0.000305375
231,37710.6,0.72063,0.38958,0.99639,0.94663,0.89033,0.90936,0.61372,1.25309,0.55348,1.61613,0.00030125,0.00030125,0.00030125
232,37875.7,0.71587,0.38733,0.99964,0.95833,0.89097,0.90957,0.62034,1.23006,0.56356,1.59123,0.000297125,0.000297125,0.000297125
233,38040.2,0.72149,0.39379,0.99026,0.94526,0.90731,0.91132,0.60925,1.23915,0.57496,1.60955,0.000293,0.000293,0.000293
234,38205.4,0.71013,0.38631,0.99505,0.94068,0.90089,0.90873,0.61061,1.3215,0.59352,1.70202,0.000288875,0.000288875,0.000288875
235,38369.6,0.71731,0.39483,0.98791,0.95436,0.8923,0.9078,0.62158,1.24595,0.5565,1.64858,0.00028475,0.00028475,0.00028475
236,38531.7,0.70674,0.38521,0.98912,0.94112,0.90051,0.9097,0.60782,1.2771,0.58844,1.66925,0.000280625,0.000280625,0.000280625
237,38694.9,0.71613,0.39165,0.98725,0.95961,0.89394,0.91299,0.61159,1.26677,0.55643,1.64816,0.0002765,0.0002765,0.0002765
238,38859.1,0.715,0.39267,0.99292,0.94629,0.90141,0.90698,0.61962,1.27247,0.55218,1.64788,0.000272375,0.000272375,0.000272375
239,39022.6,0.72994,0.39499,0.99883,0.94749,0.89151,0.90861,0.61226,1.25629,0.59364,1.64441,0.00026825,0.00026825,0.00026825
240,39185.1,0.71181,0.38939,0.99353,0.96014,0.89169,0.91615,0.62695,1.26264,0.58935,1.6305,0.000264125,0.000264125,0.000264125
241,39347.7,0.71257,0.38198,0.98963,0.96018,0.89644,0.90833,0.6211,1.25736,0.59153,1.6629,0.00026,0.00026,0.00026
242,39513.1,0.70129,0.38643,0.98848,0.96505,0.891,0.90169,0.61913,1.27555,0.59282,1.65558,0.000255875,0.000255875,0.000255875
243,39676.3,0.70859,0.38263,0.99126,0.95069,0.891,0.9036,0.60838,1.33228,0.5962,1.73615,0.00025175,0.00025175,0.00025175
244,39840.3,0.72582,0.38806,0.99401,0.94863,0.90187,0.91136,0.60889,1.21682,0.59228,1.57347,0.000247625,0.000247625,0.000247625
245,40005.4,0.71007,0.38812,0.98894,0.96222,0.88826,0.91693,0.63072,1.16223,0.58165,1.52637,0.0002435,0.0002435,0.0002435
246,40169.8,0.71216,0.38171,0.99424,0.93752,0.891,0.91203,0.63004,1.18507,0.60085,1.59177,0.000239375,0.000239375,0.000239375
247,40332.6,0.70049,0.37743,0.98608,0.96072,0.88307,0.91525,0.62185,1.22289,0.56596,1.60958,0.00023525,0.00023525,0.00023525
248,40495.7,0.71409,0.38126,0.98824,0.95671,0.86811,0.89889,0.61989,1.25746,0.57111,1.67844,0.000231125,0.000231125,0.000231125
249,40659,0.69897,0.37311,0.97846,0.94368,0.8815,0.89903,0.62199,1.20875,0.57336,1.62901,0.000227,0.000227,0.000227
250,40822.8,0.71036,0.37722,0.98725,0.95069,0.88633,0.91119,0.62553,1.23502,0.54303,1.62255,0.000222875,0.000222875,0.000222875
251,40986.7,0.7149,0.37965,0.98363,0.9561,0.89469,0.90944,0.62487,1.27953,0.57721,1.62264,0.00021875,0.00021875,0.00021875
252,41152.4,0.70407,0.37613,0.9868,0.95011,0.90187,0.91428,0.62518,1.21634,0.58463,1.58149,0.000214625,0.000214625,0.000214625
253,41316.7,0.69675,0.3736,0.98818,0.95473,0.90187,0.91636,0.6244,1.27383,0.56309,1.66339,0.0002105,0.0002105,0.0002105
254,41480.6,0.69571,0.37009,0.97753,0.95474,0.88891,0.90568,0.62022,1.24993,0.55317,1.65702,0.000206375,0.000206375,0.000206375
255,41644.4,0.70301,0.37174,0.97333,0.9635,0.88171,0.91149,0.62091,1.24194,0.54844,1.67239,0.00020225,0.00020225,0.00020225
256,41807.4,0.70129,0.37396,0.98379,0.94619,0.89644,0.90927,0.61666,1.24538,0.54802,1.66753,0.000198125,0.000198125,0.000198125
257,41971.4,0.68535,0.3721,0.97912,0.94694,0.89519,0.91372,0.62227,1.27535,0.56252,1.66225,0.000194,0.000194,0.000194
258,42134.3,0.68904,0.36667,0.97854,0.96038,0.891,0.90638,0.62102,1.23513,0.55407,1.66475,0.000189875,0.000189875,0.000189875
259,42298.3,0.6892,0.37172,0.97979,0.93167,0.903,0.91485,0.62155,1.26848,0.56632,1.67427,0.00018575,0.00018575,0.00018575
260,42464.1,0.6907,0.37482,0.97943,0.95617,0.88763,0.90825,0.62034,1.27293,0.57369,1.66065,0.000181625,0.000181625,0.000181625
261,42626.8,0.69097,0.3751,0.99189,0.95469,0.89644,0.90573,0.61494,1.27835,0.59656,1.73842,0.0001775,0.0001775,0.0001775
262,42791.6,0.6854,0.36823,0.97761,0.95965,0.88798,0.90001,0.60878,1.26064,0.58345,1.67067,0.000173375,0.000173375,0.000173375
263,42956.6,0.69858,0.37262,0.98378,0.95428,0.89644,0.9064,0.61935,1.2608,0.55912,1.64999,0.00016925,0.00016925,0.00016925
264,43120,0.69004,0.36978,0.98677,0.95622,0.88776,0.90979,0.61759,1.27163,0.56053,1.67674,0.000165125,0.000165125,0.000165125
265,43283.4,0.70306,0.37733,0.98296,0.95059,0.88196,0.90236,0.62141,1.25963,0.55671,1.66924,0.000161,0.000161,0.000161
266,43446.5,0.69941,0.37464,0.98525,0.95853,0.89457,0.90952,0.61933,1.29546,0.57474,1.70874,0.000156875,0.000156875,0.000156875
267,43608.8,0.68612,0.36886,0.97606,0.93186,0.90298,0.91182,0.62063,1.26413,0.56308,1.69411,0.00015275,0.00015275,0.00015275
268,43772.9,0.67945,0.3681,0.98013,0.93356,0.90187,0.91183,0.61874,1.25451,0.56582,1.67287,0.000148625,0.000148625,0.000148625
269,43936.4,0.68963,0.36814,0.97487,0.9467,0.8969,0.91342,0.6263,1.24735,0.56398,1.66008,0.0001445,0.0001445,0.0001445
270,44100.8,0.69559,0.37245,0.97521,0.93774,0.90411,0.92164,0.62598,1.24651,0.57997,1.65885,0.000140375,0.000140375,0.000140375
271,44264.2,0.68782,0.3682,0.97424,0.93574,0.90746,0.91435,0.62174,1.27041,0.58191,1.69916,0.00013625,0.00013625,0.00013625
272,44428,0.68493,0.36633,0.97392,0.92718,0.91302,0.9205,0.62579,1.23613,0.56772,1.64971,0.000132125,0.000132125,0.000132125
273,44589.8,0.67778,0.36848,0.97251,0.9541,0.89644,0.90751,0.62696,1.24176,0.58042,1.64661,0.000128,0.000128,0.000128
274,44752.7,0.67997,0.3617,0.97112,0.95415,0.90187,0.91567,0.6252,1.22807,0.5496,1.6399,0.000123875,0.000123875,0.000123875
275,44917.4,0.68357,0.36371,0.97107,0.94961,0.89644,0.91098,0.61875,1.24771,0.59577,1.64929,0.00011975,0.00011975,0.00011975
276,45081.1,0.67487,0.36036,0.96911,0.95932,0.89644,0.9123,0.62572,1.19382,0.56465,1.63394,0.000115625,0.000115625,0.000115625
277,45245.1,0.67387,0.3649,0.97781,0.9464,0.89644,0.91218,0.62638,1.22855,0.57227,1.63429,0.0001115,0.0001115,0.0001115
278,45407.2,0.68356,0.36372,0.97063,0.93843,0.90187,0.91491,0.62443,1.2489,0.57471,1.65326,0.000107375,0.000107375,0.000107375
279,45570.4,0.67762,0.363,0.96719,0.94396,0.89644,0.90672,0.62176,1.23887,0.56292,1.66716,0.00010325,0.00010325,0.00010325
280,45732.4,0.68621,0.36389,0.98418,0.92687,0.9072,0.91241,0.62462,1.21558,0.56623,1.63324,9.9125e-05,9.9125e-05,9.9125e-05
281,45895.2,0.68842,0.36321,0.97755,0.94954,0.90187,0.91417,0.62338,1.20293,0.5559,1.62187,9.5e-05,9.5e-05,9.5e-05
282,46057.5,0.67866,0.35889,0.96945,0.95739,0.89533,0.91701,0.62471,1.2299,0.55367,1.68017,9.0875e-05,9.0875e-05,9.0875e-05
283,46221.9,0.68846,0.36735,0.98146,0.94688,0.90187,0.91504,0.61951,1.23094,0.5468,1.64781,8.675e-05,8.675e-05,8.675e-05
284,46383.7,0.67173,0.36189,0.97283,0.94727,0.90187,0.91627,0.61907,1.23183,0.54975,1.63316,8.2625e-05,8.2625e-05,8.2625e-05
285,46547.1,0.67798,0.36509,0.97502,0.95916,0.90187,0.91767,0.6248,1.21998,0.55587,1.63386,7.85e-05,7.85e-05,7.85e-05
286,46711.4,0.67552,0.3605,0.96886,0.97031,0.89817,0.91602,0.62046,1.2301,0.5498,1.64895,7.4375e-05,7.4375e-05,7.4375e-05
287,46875,0.66833,0.3557,0.96902,0.95625,0.90187,0.91446,0.62479,1.2209,0.56178,1.64197,7.025e-05,7.025e-05,7.025e-05
288,47039,0.68197,0.35755,0.97189,0.941,0.89644,0.91415,0.6216,1.23132,0.56143,1.64551,6.6125e-05,6.6125e-05,6.6125e-05
289,47201.8,0.66901,0.36057,0.97003,0.96435,0.90187,0.9146,0.62088,1.25115,0.55968,1.68069,6.2e-05,6.2e-05,6.2e-05
290,47365.6,0.66631,0.35585,0.97516,0.95123,0.90187,0.91521,0.61901,1.27196,0.55062,1.68926,5.7875e-05,5.7875e-05,5.7875e-05
291,47524.7,0.75834,0.381,0.94674,0.94566,0.89644,0.90747,0.61299,1.29791,0.58353,1.71205,5.375e-05,5.375e-05,5.375e-05
292,47685.8,0.74918,0.37436,0.94448,0.94538,0.89644,0.90738,0.6154,1.27224,0.57991,1.70642,4.9625e-05,4.9625e-05,4.9625e-05
293,47848.5,0.75078,0.37037,0.9465,0.93973,0.90731,0.917,0.62147,1.25934,0.57681,1.70583,4.55e-05,4.55e-05,4.55e-05
294,48008.1,0.74156,0.37048,0.93757,0.92845,0.90187,0.90693,0.61546,1.26795,0.57122,1.70788,4.1375e-05,4.1375e-05,4.1375e-05
295,48169.8,0.73601,0.36576,0.93472,0.94946,0.88611,0.90753,0.62085,1.25225,0.57396,1.67759,3.725e-05,3.725e-05,3.725e-05
296,48329.3,0.73487,0.36478,0.94119,0.95249,0.89754,0.9173,0.62214,1.24781,0.56543,1.67815,3.3125e-05,3.3125e-05,3.3125e-05
297,48490.5,0.73629,0.3605,0.94216,0.95198,0.89836,0.91763,0.62821,1.23457,0.56073,1.6737,2.9e-05,2.9e-05,2.9e-05
298,48650.7,0.73316,0.35733,0.93796,0.95222,0.89808,0.91952,0.62711,1.23965,0.56519,1.68273,2.4875e-05,2.4875e-05,2.4875e-05
299,48811.4,0.72632,0.35836,0.93292,0.95148,0.89854,0.91873,0.62194,1.25255,0.5664,1.70235,2.075e-05,2.075e-05,2.075e-05
300,48971.4,0.72827,0.36214,0.93721,0.94663,0.89325,0.90979,0.6209,1.25686,0.56989,1.71173,1.6625e-05,1.6625e-05,1.6625e-05
